vintage,y_old,y_new,error,abs_error,perc_error,impact_revisions,impact_releases,variance_so_far,params_used
2017-12-08,2.478551325558399,2.57468821682251,-0.27468821682251,0.27468821682251,-0.11942965948804783,0.019208627724866645,0.07692826353924449,0.0023105754654818736,prev
2017-12-15,2.57468821682251,2.715889331899505,-0.41588933189950517,0.41588933189950517,-0.1808214486519588,0.03792090943371651,0.08583184491301593,0.004984438724746709,prev
2017-12-22,2.715889331899505,2.826174979438921,-0.5261749794389212,0.5261749794389212,-0.22877173019083533,-0.0028213386845106214,0.11310698622392755,0.0030407310132970766,prev
2018-01-05,2.833079500374177,2.8152324423415322,-0.5152324423415324,0.5152324423415324,-0.22401410536588368,0.019689289125941478,-0.034597054033984366,7.962937010514635e-05,curr
2018-01-12,2.8152324423415322,2.6012996382373674,-0.3012996382373676,0.3012996382373676,-0.13099984271189896,0.030687450935388938,-0.24462025503955442,0.01144181116796774,curr
2018-01-19,2.6012996382373674,2.74120204359572,-0.44120204359572,0.44120204359572,-0.1918269754764,-0.01078867602631206,0.15069108138466342,0.004893170756263188,curr
2018-01-26,2.74120204359572,2.6054742345605355,-0.3054742345605357,0.3054742345605357,-0.13281488459153726,0.01549958960378861,-0.15122739863897383,0.004605509536372867,curr
2018-02-02,2.6054742345605355,2.6713890409094883,-0.37138904090948843,0.37138904090948843,-0.16147349604760367,-0.0036818657396424648,0.06959667208859474,0.0010861904240049855,curr
2018-02-09,2.6713890409094883,2.7890451315305405,-0.48904513153054063,0.48904513153054063,-0.2126283180567568,0.006420536870063831,0.1112355537509861,0.0034607389150573117,curr
2018-02-16,2.7890451315305405,2.789569268663861,-0.4895692686638613,0.4895692686638613,-0.21285620376689623,-0.09781152955821248,0.09833566669153306,6.86799336314019e-08,curr
2018-03-02,2.789569268663861,2.5375801319765285,-0.23758013197652872,0.23758013197652872,-0.1032957095550125,-0.10782348144994103,-0.14416565523739183,0.015874631252106797,curr
2018-03-09,2.5375801319765285,2.453963787010366,-0.15396378701036628,0.15396378701036628,-0.06694077696102882,0.004498406185093007,-0.19671770416098,0.0017479232863750697,curr
2018-03-16,2.453963787010366,2.399108277068072,-0.09910827706807224,0.09910827706807224,-0.04309055524698793,-0.04941293921789747,-0.005442570724397208,0.0007522817427572802,curr
2018-03-23,2.399108277068072,2.450168771652601,-0.15016877165260123,0.15016877165260123,-0.06529077028373967,0.040284482279989486,0.01077601230453959,0.0006517935268041787,curr
2018-03-30,2.450168771652601,2.444837536321237,-0.14483753632123708,0.14483753632123708,-0.06297284187879873,0.07535550564440818,-0.08068674097577207,7.1055175395963495e-06,curr
2018-04-06,2.444837536321237,2.405762919384427,-0.10576291938442717,0.10576291938442717,-0.04598387799322921,0.00231608195739863,-0.041390698894208405,0.00038170642218960803,curr
2018-04-13,2.405762919384427,2.3791984412910714,-0.07919844129107156,0.07919844129107156,-0.03443410490916155,-0.006854882634791171,-0.019709595458564724,0.00017641787409309245,curr
2018-04-20,2.3791984412910714,2.487834930565276,-0.187834930565276,0.187834930565276,-0.0816673611153374,0.05940313446353418,0.04923335481067073,0.0029504717004560843,curr
