vintage,y_old,y_new,error,abs_error,perc_error,impact_revisions,impact_releases,variance_so_far,params_used
2018-03-09,2.5753818354735767,2.658084037898006,1.4419159621019935,1.4419159621019935,0.3516868200248765,0.006768031303430622,-0.1815123783818811,0.001709913571462828,prev
2018-03-16,2.658084037898006,2.876828153996171,1.2231718460038286,1.2231718460038286,0.2983345965862997,-0.02969028092540249,0.248434397023565,0.011962247081891862,prev
2018-03-23,2.876828153996171,2.878755534380016,1.2212444656199835,1.2212444656199835,0.2978645038097521,-0.004233034447733708,0.00616041483157842,9.286987860077221e-07,prev
2018-03-30,2.878755534380016,2.822976927783034,1.2770230722169655,1.2770230722169655,0.31146904200413794,0.0031759871150924823,-0.05895459371207353,0.0007778132384752233,prev
2018-04-06,2.8182090029396263,2.5469828163329247,1.553017183667075,1.553017183667075,0.37878467894318907,0.027265682184899553,-0.29849186879160133,0.01839091107530333,curr
2018-04-13,2.5469828163329247,2.409538956571197,1.6904610434288028,1.6904610434288028,0.4123075715680007,-0.00908828097737624,-0.12835557878435153,0.004722703646550374,curr
2018-04-20,2.409538956571197,2.6042699406939347,1.495730059306065,1.495730059306065,0.3648122095868451,0.03891503197304447,0.15581595214969335,0.009480039044352491,curr
2018-04-27,2.6042699406939347,2.633175878756971,1.4668241212430289,1.4668241212430289,0.3577619807909827,0.03052184417223547,-0.0016159061091997446,0.00020888831382601973,curr
2018-05-04,2.633175878756971,2.548940853550097,1.5510591464499028,1.5510591464499028,0.37830710889022023,0.02460202351643126,-0.108837048723304,0.0017738848679006737,curr
2018-05-11,2.548940853550097,2.6314944831440776,1.468505516855922,1.468505516855922,0.35817207728193223,-0.012993901942280672,0.09554753153626033,0.0017037754397850467,curr
2018-05-18,2.6314944831440776,2.9483910674930995,1.1516089325069,1.1516089325069,0.28088022744070734,0.030166679252112694,0.2867299050969071,0.02510586129301919,curr
2018-05-25,2.9483910674930995,2.8727986499888485,1.2272013500111512,1.2272013500111512,0.2993174024417442,0.01644116147782837,-0.09203357898207802,0.0014285533960342503,curr
2018-06-01,2.8727986499888485,3.0670503848702824,1.0329496151297173,1.0329496151297173,0.25193893051944327,-0.012918702029905749,0.20717043691133893,0.00943343412611172,curr
2018-06-08,3.0670503848702824,2.998487857651331,1.1015121423486685,1.1015121423486685,0.2686614981338216,0.04049131324802113,-0.10905384046697064,0.0011752050346623551,curr
2018-06-15,2.998487857651331,2.902177701142019,1.1978222988579805,1.1978222988579805,0.2921517802092636,0.038979822316149715,-0.13528997882546168,0.0023189115617120466,curr
2018-06-22,2.902177701142019,2.7972032448202526,1.302796755179747,1.302796755179747,0.31775530614140174,-0.0010116404387199296,-0.10396281588304625,0.0027549091200126156,curr
2018-06-29,2.7972032448202526,2.6027999230340972,1.4972000769659024,1.4972000769659024,0.36517075047948844,-0.04235411695619096,-0.1520492048299641,0.00944816288037287,curr
2018-07-06,2.6027999230340972,2.569418273034853,1.5305817269651465,1.5305817269651465,0.3733126163329626,0.004815577905208368,-0.038197227904452076,0.00027858363916800823,curr
2018-07-13,2.569418273034853,2.5329187360334178,1.5670812639665819,1.5670812639665819,0.38221494243087367,0.006566663717119781,-0.04306620071855504,0.0003330540503297876,curr
2018-07-20,2.5329187360334178,2.4851659093648952,1.6148340906351044,1.6148340906351044,0.3938619733256353,-0.008370879801617992,-0.03938194686690466,0.0005700831137084893,curr
