vintage,y_old,y_new,error,abs_error,perc_error,impact_revisions,impact_releases,variance_so_far,params_used
2023-06-09,1.3930280598876204,1.4176948317343299,3.4823051682656705,3.4823051682656705,0.7106745241358511,0.002794352939746947,0.021872418906966437,0.00015211240833440525,prev
2023-06-16,1.4176948317343299,1.8356285103771186,3.0643714896228818,3.0643714896228818,0.6253819366577309,0.020556235960570213,0.3973774426822214,0.04366713993597345,prev
2023-06-23,1.8356285103771186,2.2324381936366113,2.667561806363389,2.667561806363389,0.5444003686455896,-0.002767586735693328,0.3995772699951853,0.03936448118212474,prev
2023-06-30,2.2324381936366113,2.358181130278145,2.5418188697218556,2.5418188697218556,0.518738544841195,0.1013608470261591,0.02438208961537547,0.003952821528809175,prev
2023-07-07,2.2449673087290742,2.4690846654558953,2.430915334544105,2.430915334544105,0.4961051703151234,0.0013526999369863901,0.222764656789835,0.012557147396554296,curr
2023-07-14,2.4690846654558953,2.094237624011503,2.8057623759884973,2.8057623759884973,0.5726045665282647,0.0006534050941420233,-0.37550044653853243,0.03512757611990349,curr
2023-07-21,2.094237624011503,0.542489502949878,4.357510497050122,4.357510497050122,0.8892878565408412,-0.19729533096376772,-1.3544527900978574,0.6019805578045709,curr
2023-07-28,0.542489502949878,1.0272843897569386,3.8727156102430618,3.8727156102430618,0.7903501245394003,0.020646029279440148,0.4641488575276118,0.05875652056856768,curr
2023-08-04,1.0272843897569386,1.5735416531608426,3.326458346839158,3.326458346839158,0.6788690503753383,-0.021645724694919766,0.567902988098823,0.07459924945538055,curr
2023-08-11,1.5735416531608426,1.6125808406785098,3.2874191593214905,3.2874191593214905,0.6709018692492837,0.003781124302657757,0.0352580632150105,0.00038101454050989595,curr
2023-08-18,1.6125808406785098,3.2219818410921994,1.678018158907801,1.678018158907801,0.3424526854913879,-0.1853130552506841,1.7947140556643744,0.6475428950331462,curr
2023-08-25,3.2219818410921994,3.0824127658045746,1.8175872341954258,1.8175872341954258,0.3709361702439644,0.01924555892908497,-0.15881463421670555,0.004869881694160674,curr
2023-09-01,3.0824127658045746,2.4275320116123593,2.472467988387641,2.472467988387641,0.5045853037525798,0.016892362857295673,-0.6717731170495069,0.10721720055284117,curr
2023-09-08,2.4275320116123593,2.4693407916915318,2.4306592083084686,2.4306592083084686,0.4960528996547895,0.0007273734537229792,0.041081406625448985,0.0004369935229271515,curr
2023-09-15,2.4693407916915318,2.9651807648441904,1.93481923515581,1.93481923515581,0.39486106839914487,0.05661571930389231,0.43922425384876423,0.061464319744007304,curr
2023-09-22,2.9651807648441904,2.5438588987331756,2.3561411012668247,2.3561411012668247,0.4808451227075152,-0.004908302746651216,-0.41641356336436397,0.04437802871581696,curr
2023-09-29,2.5438588987331756,2.370972726113198,2.5290272738868023,2.5290272738868023,0.5161280150789392,-0.01103740922362162,-0.16184876339635582,0.007472407170796166,curr
2023-10-06,2.370972726113198,2.6389143962785475,2.261085603721453,2.261085603721453,0.46144604157580665,0.02405434624105318,0.24388732392429882,0.017948184652749225,curr
2023-10-13,2.6389143962785475,2.7229849099769283,2.177015090023072,2.177015090023072,0.44428879388225956,-0.0035016740254283363,0.08757218772380962,0.001766962818377409,curr
2023-10-20,2.7229849099769283,2.767137158586633,2.1328628414133672,2.1328628414133672,0.4352781309006872,-0.08471339051521154,0.12886563912491525,0.00048735526432329467,curr
