vintage,y_old,y_new,error,abs_error,perc_error,impact_revisions,impact_releases,variance_so_far,params_used
2022-12-09,2.0379069198426394,2.259789134527963,-1.159789134527963,1.159789134527963,-1.0543537586617844,0.011205588186017579,0.06451603967148284,0.012307929298416015,prev
2022-12-16,2.259789134527963,1.1302931158571934,-0.030293115857193298,0.030293115857193298,-0.027539196233812086,0.04596101629329574,-1.1754570349640656,0.31894031404827994,prev
2022-12-23,1.1302931158571934,1.0576121063354929,0.04238789366450724,0.04238789366450724,0.038534448785915665,0.039188918147812,-0.11186992766951498,0.001320632286273381,prev
2023-01-06,0.7588743050048026,1.7420992545084963,-0.6420992545084963,0.6420992545084963,-0.5837265950077238,0.006861222380723397,0.4694567777647045,0.2416828253316353,curr
2023-01-13,1.7420992545084963,0.5905790037043235,0.5094209962956766,0.5094209962956766,0.46310999663243324,-0.10767793685379456,-1.0438423139503792,0.3314997220030263,curr
2023-01-20,0.5905790037043235,-2.209625247896542,3.309625247896542,3.309625247896542,3.0087502253604925,-0.2820588479735411,-2.518145403627334,1.9602859626708906,curr
2023-01-27,-2.209625247896542,-1.9989974142310794,3.0989974142310794,3.0989974142310794,2.8172703765737084,-0.006362202625119551,0.216990036290585,0.01109102107865144,curr
2023-02-03,-1.9989974142310794,-0.3611005581829856,1.4611005581829857,1.4611005581829857,1.3282732347118051,-0.005177849632654663,1.6430747056807506,0.6706765277630575,curr
2023-02-10,-0.3611005581829856,-0.3669665605807815,1.4669665605807816,1.4669665605807816,1.3336059641643467,0.03450745635878194,-0.04037345875657562,8.602496032736778e-06,curr
2023-02-17,-0.3669665605807815,0.29087748144878733,0.8091225185512128,0.8091225185512128,0.7355659259556478,-0.29962036715738805,0.9574644091869757,0.10818969590845028,curr
2023-02-24,0.29087748144878733,0.9740296722222137,0.12597032777778638,0.12597032777778638,0.11451847979798761,0.019017661089843596,0.6641345296835898,0.11667422893963299,curr
2023-03-03,0.9740296722222137,1.1180743386688157,-0.01807433866881558,0.01807433866881558,-0.016431216971650526,0.003003025992001085,0.14104164045460027,0.005187216482928205,curr
2023-03-10,1.1180743386688157,1.5916433990908625,-0.4916433990908624,0.4916433990908624,-0.4469485446280567,-0.030783732870337532,0.5043527932923756,0.05606691374725506,curr
2023-03-17,1.5916433990908625,1.7106620458828368,-0.6106620458828367,0.6106620458828367,-0.5551473144389424,0.07177093869846196,0.047247708093518304,0.003541359571048182,curr
2023-03-24,1.7106620458828368,1.4566677035644506,-0.35666770356445054,0.35666770356445054,-0.3242433668767732,0.03075521975929263,-0.28474956207768015,0.01612828148243738,curr
2023-03-31,1.4566677035644506,1.629104771225745,-0.5291047712257448,0.5291047712257448,-0.4810043374779498,0.24620000379662077,-0.07376293613532567,0.007433635575906447,curr
2023-04-07,1.629104771225745,1.777158347432011,-0.6771583474320109,0.6771583474320109,-0.6155984976654644,0.037452071129550735,0.1106015050767066,0.005479965356866155,curr
2023-04-14,1.777158347432011,2.5587482875404697,-1.4587482875404696,1.4587482875404696,-1.3261348068549723,0.6411959194388539,0.14039402066961312,0.152720708619686,curr
2023-04-21,2.5587482875404697,2.4918398124655012,-1.3918398124655011,1.3918398124655011,-1.2653089204231827,-0.010764209127719582,-0.05614426594724993,0.0011191860092144184,curr
