vintage,y_old,y_new,error,abs_error,perc_error,impact_revisions,impact_releases,variance_so_far,params_used
2021-06-11,3.2819755914140614,4.18510358494653,-2.18510358494653,2.18510358494653,-1.092551792473265,-0.025666526037958715,0.9287945195704308,0.20391004317549571,prev
2021-06-18,4.18510358494653,3.561031604974838,-1.561031604974838,1.561031604974838,-0.780515802487419,-0.05522199113165893,-0.5688499888400287,0.097366459046447,prev
2021-06-25,3.561031604974838,3.8072765972711853,-1.8072765972711853,1.8072765972711853,-0.9036382986355926,-0.01764549646969238,0.2638904887660406,0.015159149057757025,prev
2021-07-02,3.274455137674007,3.5378907029318847,-1.5378907029318847,1.5378907029318847,-0.7689453514659423,-0.017906239090450082,0.2813418043483236,0.017349574260684383,curr
2021-07-09,3.5378907029318847,3.454414270389692,-1.4544142703896918,1.4544142703896918,-0.7272071351948459,0.012775156094798845,-0.09625158863699375,0.0017420786974928176,curr
2021-07-16,3.454414270389692,6.117017417310269,-4.117017417310269,4.117017417310269,-2.0585087086551344,-0.16905967219736517,2.831662819117952,1.7723638794978398,curr
2021-07-23,6.117017417310269,5.940993988596312,-3.940993988596312,3.940993988596312,-1.970496994298156,-0.008037894408703394,-0.1679855343052536,0.0077460618640543405,curr
2021-07-30,5.940993988596312,6.020222333285356,-4.020222333285356,4.020222333285356,-2.010111166642678,-0.08134846244925331,0.16057680713830152,0.0015692826505414937,curr
2021-08-06,6.020222333285356,5.031991112933417,-3.031991112933417,3.031991112933417,-1.5159955564667085,-0.005670131734952122,-0.9825610886169817,0.24415023621957077,curr
2021-08-13,5.031991112933417,4.78450677908906,-2.7845067790890603,2.7845067790890603,-1.3922533895445302,-0.01989209442653639,-0.2275922394178208,0.015312123874596243,curr
2021-08-20,4.78450677908906,3.7730624085743543,-1.7730624085743543,1.7730624085743543,-0.8865312042871771,-0.15191017928110284,-0.8595341912335985,0.2557549286614725,curr
2021-08-27,3.7730624085743543,3.9873840306690074,-1.9873840306690074,1.9873840306690074,-0.9936920153345037,0.05085776984517665,0.16346385224947285,0.011483439424320825,curr
2021-09-03,3.9873840306690074,4.523319919530741,-2.523319919530741,2.523319919530741,-1.2616599597653706,0.012657610119950036,0.5232782787417981,0.07180681924250418,curr
2021-09-10,4.523319919530741,4.487632026431488,-2.4876320264314877,2.4876320264314877,-1.2438160132157439,0.003467007070085515,-0.039154900169339625,0.0003184064284659358,curr
2021-09-17,4.487632026431488,5.8764911642066195,-3.8764911642066195,3.8764911642066195,-1.9382455821033098,-0.030748950537456743,1.4196080883125863,0.48223242614537065,curr
2021-09-24,5.8764911642066195,6.076017639885384,-4.076017639885384,4.076017639885384,-2.038008819942692,0.014952134852963539,0.184574340825801,0.009952703624197147,curr
2021-10-01,6.076017639885384,5.836329750202479,-3.836329750202479,3.836329750202479,-1.9181648751012395,-0.13289538439346416,-0.10679250528944215,0.014362571115161123,curr
2021-10-08,5.836329750202479,5.398426718585313,-3.3984267185853128,3.3984267185853128,-1.6992133592926564,0.009919699651522507,-0.4478227312686851,0.04793976627487621,curr
2021-10-15,5.398426718585313,5.36017539653711,-3.3601753965371097,3.3601753965371097,-1.6800876982685549,0.03476474732528345,-0.07301606937348919,0.0003657909096088358,curr
2021-10-22,5.36017539653711,3.9596659128904914,-1.9596659128904914,1.9596659128904914,-0.9798329564452457,-0.22324270979674754,-1.1772667738498703,0.49035670344602933,curr
