vintage,y_old,y_new,error,abs_error,perc_error,impact_revisions,impact_releases,variance_so_far,params_used
2019-03-08,1.0190109856485756,1.0756537531563282,1.024346246843672,1.024346246843672,0.48778392706841517,-0.005765842427699619,0.0624086099354523,0.0008021007777343268,prev
2019-03-15,1.0756537531563282,1.5524431710577944,0.5475568289422057,0.5475568289422057,0.26074134711533603,0.09879083084506601,0.37799858705638506,0.05683203725570475,prev
2019-03-22,1.5524431710577944,1.8513795880843547,0.24862041191564543,0.24862041191564543,0.11839067234078353,0.00027381136950843654,0.29866260565704356,0.022340745356169388,prev
2019-03-29,1.8513795880843547,1.6590289270701835,0.44097107292981663,0.44097107292981663,0.20998622520467458,-0.004956424071513865,-0.18739423694265467,0.00924969419814715,prev
2019-04-05,1.6521873832548004,1.868414218595295,0.2315857814047051,0.2315857814047051,0.11027894352605004,0.06246473774218142,0.15376209759830756,0.01168851108034134,curr
2019-04-12,1.868414218595295,2.0147905641141257,0.08520943588587437,0.08520943588587437,0.04057592185041637,0.04525111287321537,0.10112523264561415,0.005356508631862029,curr
2019-04-19,2.0147905641141257,1.984455244632985,0.11554475536701503,0.11554475536701503,0.05502131207953096,-0.04026814432806036,0.009932824846919153,0.00023005790200571793,curr
2019-04-26,1.984455244632985,2.445277298546654,-0.3452772985466539,0.3452772985466539,-0.16441776121269233,0.05180101616337174,0.4090210377502952,0.0530892413433031,curr
2019-05-03,2.445277298546654,2.7272745620379477,-0.6272745620379476,0.6272745620379476,-0.2987021723990227,-0.006184218948705578,0.3201006150252722,0.019880614154144535,curr
2019-05-10,2.7272745620379477,2.8215105190336667,-0.7215105190336666,0.7215105190336666,-0.34357643763507933,0.007037229306632309,0.08719872768908611,0.0022201038977247485,curr
2019-05-17,2.8215105190336667,2.6424757587840126,-0.5424757587840126,0.5424757587840126,-0.2583217898971488,0.039880753407446345,-0.21891551365709475,0.008013361344412774,curr
2019-05-24,2.6424757587840126,2.358498897624934,-0.25849889762493383,0.25849889762493383,-0.12309471315473039,-0.07085142939044697,-0.2131254317686313,0.020160714418440667,curr
2019-05-31,2.358498897624934,2.413281041010606,-0.31328104101060594,0.31328104101060594,-0.14918144810028855,0.008351778951980915,0.046430364433690474,0.0007502708084820846,curr
2019-06-07,2.413281041010606,2.034533155352545,0.06546684464745489,0.06546684464745489,0.03117468792735947,-0.005707341394316057,-0.3730405442637428,0.03586249022261288,curr
2019-06-14,2.034533155352545,2.1554311386521094,-0.05543113865210936,0.05543113865210936,-0.026395780310528263,0.07177858006763937,0.04911940323192433,0.003654080591475429,curr
2019-06-21,2.1554311386521094,2.1351481169627604,-0.03514811696276032,0.03514811696276032,-0.01673719855369539,0.052194815647934156,-0.07247783733728308,0.00010285024221265083,curr
2019-06-28,2.1351481169627604,2.1363917628604594,-0.03639176286045931,0.03639176286045931,-0.017329410885933004,0.045222958697267224,-0.043979312799568133,3.8666377971587926e-07,curr
2019-07-05,2.1363917628604594,2.284036497323878,-0.18403649732387795,0.18403649732387795,-0.08763642729708473,0.0014214366876212914,0.14622329777579743,0.0054497419036933495,curr
2019-07-12,2.284036497323878,2.2857905171405357,-0.18579051714053563,0.18579051714053563,-0.08847167482882648,-0.002330844727330028,0.004084864543987543,7.691463793069616e-07,curr
2019-07-19,2.2857905171405357,2.1916215215276575,-0.09162152152765746,0.09162152152765746,-0.043629295965551165,-0.00813626394915401,-0.08603273166372324,0.002216949933684567,curr
